state_code,date,value,state_name,latitude,longitude
AK,1905-01-01,-16.2986301369863,Alaska,66.160507,-153.369141
AK,1906-01-01,-18.316438356164383,Alaska,66.160507,-153.369141
AK,1907-01-01,-19.65068493150685,Alaska,66.160507,-153.369141
AK,1908-01-01,-18.893989071038252,Alaska,66.160507,-153.369141
AK,1909-01-01,-21.701095890410958,Alaska,66.160507,-153.369141
AK,1910-01-01,-21.029041095890413,Alaska,66.160507,-153.369141
AK,1911-01-01,-20.32082191780822,Alaska,66.160507,-153.369141
AK,1912-01-01,-15.99535519125683,Alaska,66.160507,-153.369141
AK,1913-01-01,-18.111780821917808,Alaska,66.160507,-153.369141
AK,1914-01-01,-18.298904109589042,Alaska,66.160507,-153.369141
AK,1915-01-01,-17.202739726027396,Alaska,66.160507,-153.369141
AK,1916-01-01,-20.044535519125684,Alaska,66.160507,-153.369141
AK,1917-01-01,-21.075616438356164,Alaska,66.160507,-153.369141
AK,1918-01-01,-21.26684931506849,Alaska,66.160507,-153.369141
AK,1919-01-01,-20.24931506849315,Alaska,66.160507,-153.369141
AK,1920-01-01,-21.489890710382515,Alaska,66.160507,-153.369141
AK,1921-01-01,-20.192054794520548,Alaska,66.160507,-153.369141
AK,1922-01-01,-20.245753424657533,Alaska,66.160507,-153.369141
AK,1923-01-01,-19.803561643835618,Alaska,66.160507,-153.369141
AK,1924-01-01,-21.92622950819672,Alaska,66.160507,-153.369141
AK,1925-01-01,-20.357808219178082,Alaska,66.160507,-153.369141
AK,1926-01-01,-18.71753424657534,Alaska,66.160507,-153.369141
AK,1927-01-01,-21.87013698630137,Alaska,66.160507,-153.369141
AK,1928-01-01,-19.201639344262297,Alaska,66.160507,-153.369141
AK,1929-01-01,-18.116986301369863,Alaska,66.160507,-153.369141
AK,1930-01-01,-19.426301369863015,Alaska,66.160507,-153.369141
AK,1931-01-01,-19.795068493150684,Alaska,66.160507,-153.369141
AK,1932-01-01,-20.474043715846996,Alaska,66.160507,-153.369141
AK,1933-01-01,-21.627671232876715,Alaska,66.160507,-153.369141
AK,1934-01-01,-18.80876712328767,Alaska,66.160507,-153.369141
AK,1935-01-01,-20.208493150684934,Alaska,66.160507,-153.369141
AK,1936-01-01,-21.196448087431694,Alaska,66.160507,-153.369141
AK,1937-01-01,-18.688219178082193,Alaska,66.160507,-153.369141
AK,1938-01-01,-18.622465753424656,Alaska,66.160507,-153.369141
AK,1939-01-01,-20.335890410958903,Alaska,66.160507,-153.369141
AK,1940-01-01,-17.49344262295082,Alaska,66.160507,-153.369141
AK,1941-01-01,-20.326575342465752,Alaska,66.160507,-153.369141
AK,1942-01-01,-19.501643835616438,Alaska,66.160507,-153.369141
AK,1943-01-01,-19.42986301369863,Alaska,66.160507,-153.369141
AK,1944-01-01,-19.436612021857925,Alaska,66.160507,-153.369141
AK,1945-01-01,-21.764657534246577,Alaska,66.160507,-153.369141
AK,1946-01-01,-22.016712328767124,Alaska,66.160507,-153.369141
AK,1947-01-01,-21.075068493150685,Alaska,66.160507,-153.369141
AK,1948-01-01,-22.798907103825137,Alaska,66.160507,-153.369141
AK,1949-01-01,-21.25041095890411,Alaska,66.160507,-153.369141
AK,1950-01-01,-20.796438356164384,Alaska,66.160507,-153.369141
AK,1951-01-01,-21.927123287671233,Alaska,66.160507,-153.369141
AK,1952-01-01,-21.86174863387978,Alaska,66.160507,-153.369141
AK,1953-01-01,-21.696438356164382,Alaska,66.160507,-153.369141
AK,1954-01-01,-22.267945205479453,Alaska,66.160507,-153.369141
AK,1955-01-01,-23.462465753424656,Alaska,66.160507,-153.369141
AK,1956-01-01,-23.48825136612022,Alaska,66.160507,-153.369141
AK,1957-01-01,-20.17917808219178,Alaska,66.160507,-153.369141
AK,1958-01-01,-20.86027397260274,Alaska,66.160507,-153.369141
AK,1959-01-01,-22.258356164383564,Alaska,66.160507,-153.369141
AK,1960-01-01,-20.849453551912568,Alaska,66.160507,-153.369141
AK,1961-01-01,-22.335890410958903,Alaska,66.160507,-153.369141
AK,1962-01-01,-20.04794520547945,Alaska,66.160507,-153.369141
AK,1963-01-01,-21.108493150684932,Alaska,66.160507,-153.369141
AK,1964-01-01,-24.272677595628412,Alaska,66.160507,-153.369141
AK,1965-01-01,-23.186575342465755,Alaska,66.160507,-153.369141
AK,1966-01-01,-23.70465753424658,Alaska,66.160507,-153.369141
AK,1967-01-01,-21.907671232876712,Alaska,66.160507,-153.369141
AK,1968-01-01,-22.477595628415298,Alaska,66.160507,-153.369141
AK,1969-01-01,-21.161643835616438,Alaska,66.160507,-153.369141
AK,1970-01-01,-23.536438356164382,Alaska,66.160507,-153.369141
AK,1971-01-01,-26.30109589041096,Alaska,66.160507,-153.369141
AK,1972-01-01,-24.353005464480876,Alaska,66.160507,-153.369141
AK,1973-01-01,-22.766575342465753,Alaska,66.160507,-153.369141
AK,1974-01-01,-24.64958904109589,Alaska,66.160507,-153.369141
AK,1975-01-01,-23.733972602739726,Alaska,66.160507,-153.369141
AK,1976-01-01,-22.727322404371588,Alaska,66.160507,-153.369141
AK,1977-01-01,-22.413424657534247,Alaska,66.160507,-153.369141
AK,1978-01-01,-21.686301369863013,Alaska,66.160507,-153.369141
AK,1979-01-01,-21.79972602739726,Alaska,66.160507,-153.369141
AK,1980-01-01,-22.135792349726774,Alaska,66.160507,-153.369141
AK,1981-01-01,-19.534794520547944,Alaska,66.160507,-153.369141
AK,1982-01-01,-22.415890410958905,Alaska,66.160507,-153.369141
AK,1983-01-01,-22.241643835616436,Alaska,66.160507,-153.369141
AK,1984-01-01,-23.62950819672131,Alaska,66.160507,-153.369141
AK,1985-01-01,-21.802465753424656,Alaska,66.160507,-153.369141
AK,1986-01-01,-22.529041095890413,Alaska,66.160507,-153.369141
AK,1987-01-01,-21.672054794520548,Alaska,66.160507,-153.369141
AK,1988-01-01,-21.91912568306011,Alaska,66.160507,-153.369141
AK,1989-01-01,-21.54027397260274,Alaska,66.160507,-153.369141
AK,1990-01-01,-22.814794520547945,Alaska,66.160507,-153.369141
AK,1991-01-01,-22.13013698630137,Alaska,66.160507,-153.369141
AK,1992-01-01,-23.11393442622951,Alaska,66.160507,-153.369141
AK,1993-01-01,-20.807123287671235,Alaska,66.160507,-153.369141
AK,1994-01-01,-22.660273972602738,Alaska,66.160507,-153.369141
AK,1995-01-01,-20.665205479452055,Alaska,66.160507,-153.369141
AK,1996-01-01,-23.593715846994535,Alaska,66.160507,-153.369141
AK,1997-01-01,-21.980273972602742,Alaska,66.160507,-153.369141
AK,1998-01-01,-20.782739726027398,Alaska,66.160507,-153.369141
AK,1999-01-01,-23.604109589041094,Alaska,66.160507,-153.369141
AK,2000-01-01,-22.592349726775954,Alaska,66.160507,-153.369141
AK,2001-01-01,-22.19178082191781,Alaska,66.160507,-153.369141
AK,2002-01-01,-20.26082191780822,Alaska,66.160507,-153.369141
AK,2003-01-01,-21.426575342465753,Alaska,66.160507,-153.369141
AK,2004-01-01,-22.43770491803279,Alaska,66.160507,-153.369141
AK,2005-01-01,-20.847397260273972,Alaska,66.160507,-153.369141
AK,2006-01-01,-21.78082191780822,Alaska,66.160507,-153.369141
AK,2007-01-01,-20.976986301369863,Alaska,66.160507,-153.369141
AK,2008-01-01,-23.413114754098363,Alaska,66.160507,-153.369141
AK,2009-01-01,-21.994794520547945,Alaska,66.160507,-153.369141
AK,2010-01-01,-21.868219178082192,Alaska,66.160507,-153.369141
AK,2011-01-01,-21.98246575342466,Alaska,66.160507,-153.369141
AK,2012-01-01,-23.40983606557377,Alaska,66.160507,-153.369141
AK,2013-01-01,-21.41178082191781,Alaska,66.160507,-153.369141
AK,2014-01-01,-19.403835616438354,Alaska,66.160507,-153.369141
AK,2015-01-01,-19.867671232876713,Alaska,66.160507,-153.369141
AK,2016-01-01,-19.174590163934425,Alaska,66.160507,-153.369141
AK,2017-01-01,-20.06027397260274,Alaska,66.160507,-153.369141
AK,2018-01-01,-19.921095890410957,Alaska,66.160507,-153.369141
AK,2019-01-01,-19.219452054794523,Alaska,66.160507,-153.369141
AK,2020-01-01,-21.78879781420765,Alaska,66.160507,-153.369141
AK,2021-01-01,-22.30958904109589,Alaska,66.160507,-153.369141
AK,2022-01-01,-22.3609865470852,Alaska,66.160507,-153.369141
AL,1905-01-01,5.697808219178082,Alabama,32.31823,-86.902298
AL,1906-01-01,6.418630136986302,Alabama,32.31823,-86.902298
AL,1907-01-01,5.923013698630137,Alabama,32.31823,-86.902298
AL,1908-01-01,5.840437158469945,Alabama,32.31823,-86.902298
AL,1909-01-01,5.724383561643836,Alabama,32.31823,-86.902298
AL,1910-01-01,5.736164383561643,Alabama,32.31823,-86.902298
AL,1911-01-01,7.396986301369863,Alabama,32.31823,-86.902298
AL,1912-01-01,5.58879781420765,Alabama,32.31823,-86.902298
AL,1913-01-01,5.931232876712329,Alabama,32.31823,-86.902298
AL,1914-01-01,5.6339726027397266,Alabama,32.31823,-86.902298
AL,1915-01-01,5.63945205479452,Alabama,32.31823,-86.902298
AL,1916-01-01,5.410655737704918,Alabama,32.31823,-86.902298
AL,1917-01-01,4.857808219178082,Alabama,32.31823,-86.902298
AL,1918-01-01,5.792876712328767,Alabama,32.31823,-86.902298
AL,1919-01-01,6.974246575342465,Alabama,32.31823,-86.902298
AL,1920-01-01,5.994262295081968,Alabama,32.31823,-86.902298
