state_code,date,value,state_name,latitude,longitude
AK,1905-01-01,-52.8,Alaska,66.160507,-153.369141
AK,1906-01-01,-58.9,Alaska,66.160507,-153.369141
AK,1907-01-01,-54.4,Alaska,66.160507,-153.369141
AK,1908-01-01,-54.4,Alaska,66.160507,-153.369141
AK,1909-01-01,-56.1,Alaska,66.160507,-153.369141
AK,1910-01-01,-60.0,Alaska,66.160507,-153.369141
AK,1911-01-01,-55.6,Alaska,66.160507,-153.369141
AK,1912-01-01,-50.6,Alaska,66.160507,-153.369141
AK,1913-01-01,-51.1,Alaska,66.160507,-153.369141
AK,1914-01-01,-49.4,Alaska,66.160507,-153.369141
AK,1915-01-01,-57.8,Alaska,66.160507,-153.369141
AK,1916-01-01,-56.1,Alaska,66.160507,-153.369141
AK,1917-01-01,-57.2,Alaska,66.160507,-153.369141
AK,1918-01-01,-53.9,Alaska,66.160507,-153.369141
AK,1919-01-01,-56.1,Alaska,66.160507,-153.369141
AK,1920-01-01,-53.9,Alaska,66.160507,-153.369141
AK,1921-01-01,-53.3,Alaska,66.160507,-153.369141
AK,1922-01-01,-50.6,Alaska,66.160507,-153.369141
AK,1923-01-01,-56.1,Alaska,66.160507,-153.369141
AK,1924-01-01,-54.4,Alaska,66.160507,-153.369141
AK,1925-01-01,-56.1,Alaska,66.160507,-153.369141
AK,1926-01-01,-49.4,Alaska,66.160507,-153.369141
AK,1927-01-01,-51.7,Alaska,66.160507,-153.369141
AK,1928-01-01,-48.9,Alaska,66.160507,-153.369141
AK,1929-01-01,-50.6,Alaska,66.160507,-153.369141
AK,1930-01-01,-53.9,Alaska,66.160507,-153.369141
AK,1931-01-01,-50.0,Alaska,66.160507,-153.369141
AK,1932-01-01,-52.8,Alaska,66.160507,-153.369141
AK,1933-01-01,-56.1,Alaska,66.160507,-153.369141
AK,1934-01-01,-56.7,Alaska,66.160507,-153.369141
AK,1935-01-01,-57.2,Alaska,66.160507,-153.369141
AK,1936-01-01,-53.9,Alaska,66.160507,-153.369141
AK,1937-01-01,-53.9,Alaska,66.160507,-153.369141
AK,1938-01-01,-53.3,Alaska,66.160507,-153.369141
AK,1939-01-01,-51.1,Alaska,66.160507,-153.369141
AK,1940-01-01,-56.1,Alaska,66.160507,-153.369141
AK,1941-01-01,-53.9,Alaska,66.160507,-153.369141
AK,1942-01-01,-52.2,Alaska,66.160507,-153.369141
AK,1943-01-01,-53.3,Alaska,66.160507,-153.369141
AK,1944-01-01,-51.1,Alaska,66.160507,-153.369141
AK,1945-01-01,-53.9,Alaska,66.160507,-153.369141
AK,1946-01-01,-55.0,Alaska,66.160507,-153.369141
AK,1947-01-01,-59.4,Alaska,66.160507,-153.369141
AK,1948-01-01,-53.3,Alaska,66.160507,-153.369141
AK,1949-01-01,-52.2,Alaska,66.160507,-153.369141
AK,1950-01-01,-54.4,Alaska,66.160507,-153.369141
